"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.351032885,
"BRA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.360867171,
"BRA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.964624183,
"BRA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.990937354,
"BRA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",3.174789477,
"BRA","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.067717949,
"BRA","QGDP","TOT","PC_CHGPP","Q","2021-Q2",-0.279217622,
"BRA","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.059429286,
"BRA","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.774884719,
"BRA","QGDP","TOT","PC_CHGPP","Q","2022-Q1",1.122360949,
"BRA","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.232528301,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.524411941,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.879544873,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.715924948,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.75726789,
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.446543987,
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.642185727,
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.245280874,
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.412812049,
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.698106946,
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.416689583,
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.392146499,
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.393593731,
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.463993963,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.870680126,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q3",6.219062679,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.018218768,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.066441466,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2021-Q2",3.805573301,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2021-Q3",1.51551489,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.689811869,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.439549364,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2022-Q2",2.557053646,"P"
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.429663114,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.503792981,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.827488715,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.005660086,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.692653861,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.697342921,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.722035914,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.181783198,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.54271061,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.67300894,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.889966473,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.443046894,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.175154201,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.484336154,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.854483117,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.963213279,
"USA","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.542791999,
"USA","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.707015905,
"USA","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.656694491,
"USA","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.69569402,
"USA","QGDP","TOT","PC_CHGPP","Q","2022-Q1",-0.410338185,
"USA","QGDP","TOT","PC_CHGPP","Q","2022-Q2",-0.144633973,
"USA","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.635578173,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.788770561,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.940263265,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.834222742,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.188022751,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.909560513,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.18433536,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.0017909,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.52090078,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.846704058,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.297988091,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.239179196,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.500783551,
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.77391391,
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.405568962,
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.207307005,
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.438627942,
"SVK","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-1.445700778,
"SVK","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.907703018,
"SVK","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.389348728,
"SVK","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.282477783,
"SVK","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.306299998,
"SVK","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.345180243,
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.480103835,
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.302917268,
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q3",-0.234705823,
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.27807661,
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.127973115,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.040170747,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.465083958,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-0.281395412,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.050116572,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.458166401,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.576643086,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.762852241,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.929646866,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-17.959203546,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q3",13.653574604,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q4",3.664940594,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.485801554,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2021-Q2",0.946832847,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2021-Q3",-0.528952946,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.310567818,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2022-Q1",1.141910849,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.92437563,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2022-Q3",1.763911948,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.651981383,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.241505195,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",-0.06443299,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.801726796,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.372646625,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.452534656,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.390736331,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.977159917,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.257570673,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.545479217,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.727858351,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.603803246,
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.872160024,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.39783177,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",11.731267216,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.527239151,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.364535083,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.727122043,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.32344601,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.57009132,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.567734486,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.543653175,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2022-Q3",-0.1,
"ISR","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.185687701,
"ISR","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.327934495,
"ISR","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.486660312,
"ISR","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.54384928,
"ISR","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.247326559,
"ISR","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.201931539,
"ISR","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.880779816,
"ISR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.816545001,
"ISR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.713848958,
"ISR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.404443614,
"ISR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.16385609,
"ISR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.852409653,
"ISR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.178279357,
"ISR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.702582215,
"ISR","QGDP","TOT","PC_CHGPP","Q","2020-Q3",8.651941261,
"ISR","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.289943297,
"ISR","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-0.038260731,
"ISR","QGDP","TOT","PC_CHGPP","Q","2021-Q2",3.886193406,
"ISR","QGDP","TOT","PC_CHGPP","Q","2021-Q3",1.770617014,
"ISR","QGDP","TOT","PC_CHGPP","Q","2021-Q4",4.586816982,
"ISR","QGDP","TOT","PC_CHGPP","Q","2022-Q1",-0.647596725,
"ISR","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.687890133,
"TUR","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.368865306,
"TUR","QGDP","TOT","PC_CHGPP","Q","2017-Q2",2.28031882,
"TUR","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.515918521,
"TUR","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.882761165,
"TUR","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.468743124,
"TUR","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.657521797,
"TUR","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-1.627935541,
"TUR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-3.184115348,
"TUR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.901026683,
"TUR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",2.379951147,
"TUR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.050625441,
"TUR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.364629963,
"TUR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.51983281,
"TUR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-10.371752592,
"TUR","QGDP","TOT","PC_CHGPP","Q","2020-Q3",15.649317805,
"TUR","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.084647787,
"TUR","QGDP","TOT","PC_CHGPP","Q","2021-Q1",2.616659059,
"TUR","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.994956988,
"TUR","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.714482826,
"TUR","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.575638393,
"TUR","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.673924463,
"TUR","QGDP","TOT","PC_CHGPP","Q","2022-Q2",2.069927377,
"IND","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.7992,
"IND","QGDP","TOT","PC_CHGPP","Q","2017-Q2",2.05795,
"IND","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.64911,
"IND","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.88115,
"IND","QGDP","TOT","PC_CHGPP","Q","2018-Q1",2.14325,
"IND","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.34617,
"IND","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.36626,
"IND","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.44461,
"IND","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.05488,
"IND","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.10889,
"IND","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.65505,
"IND","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.47157,
"IND","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.03223,
"IND","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-23.88376,
"IND","QGDP","TOT","PC_CHGPP","Q","2020-Q3",22.83832,
"IND","QGDP","TOT","PC_CHGPP","Q","2020-Q4",7.99139,
"IND","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.47955,
"IND","QGDP","TOT","PC_CHGPP","Q","2021-Q2",-10.02917,
"IND","QGDP","TOT","PC_CHGPP","Q","2021-Q3",11.15474,
"IND","QGDP","TOT","PC_CHGPP","Q","2021-Q4",4.98401,
"IND","QGDP","TOT","PC_CHGPP","Q","2022-Q1",-1.35343,
"IND","QGDP","TOT","PC_CHGPP","Q","2022-Q2",-1.43198,
"LVA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.530842974,
"LVA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.887379176,
"LVA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.276144793,
"LVA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.73902106,
"LVA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.268366723,
"LVA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.603606686,
"LVA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.999190712,
"LVA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.987438798,
"LVA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.422050804,
"LVA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.584155346,
"LVA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.186415906,
"LVA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.399963271,
"LVA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.287686856,
"LVA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.995185953,
"LVA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.484141726,
"LVA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.878120542,
"LVA","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-0.551059467,
"LVA","QGDP","TOT","PC_CHGPP","Q","2021-Q2",2.398452645,
"LVA","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.610180395,
"LVA","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.010703247,
"LVA","QGDP","TOT","PC_CHGPP","Q","2022-Q1",2.012727333,
"LVA","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.249021961,
"LVA","QGDP","TOT","PC_CHGPP","Q","2022-Q3",-1.698905634,
"CZE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.650204951,
"CZE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",2.479823267,
"CZE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.835604389,
"CZE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.813267776,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.541692343,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.601711787,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.71256224,
"CZE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.738773543,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.911971974,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.673307922,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.671601571,
"CZE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.483390672,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.242594973,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.848739463,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",6.953208665,
"CZE","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.140550376,
"CZE","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-0.515754196,
"CZE","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.407038024,
"CZE","QGDP","TOT","PC_CHGPP","Q","2021-Q3",1.698836543,
"CZE","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.846832679,
"CZE","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.620574959,
"CZE","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.451313579,
"CZE","QGDP","TOT","PC_CHGPP","Q","2022-Q3",-0.367277548,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.933376614,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.891937311,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.099167397,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.790858682,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.240069372,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.350918561,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.321005751,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.945676592,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.79920554,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.801198303,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.899713552,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.491420015,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.389982259,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.094721358,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.336525027,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.024028913,
"POL","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.354336803,
"POL","QGDP","TOT","PC_CHGPP","Q","2021-Q2",2.015798372,
"POL","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.602233664,
"POL","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.783124399,
"POL","QGDP","TOT","PC_CHGPP","Q","2022-Q1",2.465744638,
"POL","QGDP","TOT","PC_CHGPP","Q","2022-Q2",-2.117853351,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.204045529,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.847700291,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.735511417,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.910297803,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.580238828,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.708886267,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.788365008,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.794634591,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.71562698,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.167744144,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.112016509,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.261074062,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.422765492,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.481133512,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.004694909,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.621471543,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-1.468048603,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.928643933,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.785236875,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2021-Q4",-0.02815511,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.798122004,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.102467351,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.269868028,"P"
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.255324056,
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.253805805,
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.260545049,
"IDN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.281127948,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.284616102,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.249480401,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.268080104,
"IDN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.266118493,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.236337698,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.25209621,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.196349016,
"IDN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.037629756,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.635750337,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.894090562,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.256600997,
"IDN","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.422952227,
"IDN","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.026064608,
"IDN","QGDP","TOT","PC_CHGPP","Q","2021-Q2",0.330071138,
"IDN","QGDP","TOT","PC_CHGPP","Q","2021-Q3",-0.242953955,
"IDN","QGDP","TOT","PC_CHGPP","Q","2021-Q4",3.627535396,
"IDN","QGDP","TOT","PC_CHGPP","Q","2022-Q1",1.15557538,
"IDN","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.00629666,
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-1.266313412,
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.309904388,
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.095195396,
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.113795803,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.222741648,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.632687525,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.92472729,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.348077792,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.323318032,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.718252332,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.010847757,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.51715184,
"LUX","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.223681934,
"LUX","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-5.626404747,
"LUX","QGDP","TOT","PC_CHGPP","Q","2020-Q3",8.319049789,
"LUX","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.288541476,
"LUX","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.971881707,
"LUX","QGDP","TOT","PC_CHGPP","Q","2021-Q2",0.594660189,
"LUX","QGDP","TOT","PC_CHGPP","Q","2021-Q3",-0.268588614,
"LUX","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.719744404,
"LUX","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.68498461,"P"
"LUX","QGDP","TOT","PC_CHGPP","Q","2022-Q2",-0.531647771,"P"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.472126567,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.54530205,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.183895972,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.393361099,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.419659147,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.20919102,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.28271173,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.352776575,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.905936171,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.408283926,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.138505833,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.034571232,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.000695682,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-17.094183366,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2020-Q3",13.764967337,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.696950399,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.822924303,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.387912495,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2021-Q3",-1.801676582,
